# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	12283	ATP5O	358	7.183225e-3	1.000000e+0	3.767581e-1	7.775736e+0	3.858156e-1	3	9.662299e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_MesLHX9_Immune_Sertoli_MesGATA2_CoelEpi_PV_Germ_Neuro_FLeydig_Missing_Supp_Epi_Eryth,testes_MesGATA2_Sertoli_MesLHX9_Neuro_Immune_Endo_Epi_PV_Missing_Supp_FLeydig_CoelEpi,testes_Sertoli_Endo_MesLHX9_Immune_CoelEpi_Epi_Germ_MesGATA2_Neuro_Supp_Missing_FLeydig	ATP5O
Ensembl Genes	1206	LCE5A	359	7.282195e-3	1.000000e+0	3.808852e-1	1.589342e+1	1.258382e-1	2	3.151471e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Germ_Supp_Epi_Neuro_Missing_MesGATA2_Endo_CoelEpi_FLeydig,testes_Sertoli_MesLHX9_Immune_Endo_MesGATA2_Germ_CoelEpi_Epi_Missing_Neuro_Supp_PV_FLeydig	LCE5A
Ensembl Genes	11969	KCNK15	360	7.410578e-3	1.000000e+0	3.865234e-1	1.574916e+1	1.269909e-1	2	3.180337e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Germ_Epi_Immune_MesGATA2_PV_Neuro_Endo_Supp_CoelEpi_Missing_FLeydig,testes_Sertoli_MesLHX9_PV_Immune_Germ_MesGATA2_Epi_Missing_Eryth_Neuro_FLeydig_Supp_Endo	KCNK15
Ensembl Genes	12673	SOX10	361	7.437199e-3	1.000000e+0	3.868374e-1	1.571972e+1	1.272287e-1	2	3.186295e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Germ_Neuro_MesLHX9_MesGATA2_Immune_Endo_Epi_FLeydig_Supp_Missing_CoelEpi,testes_Sertoli_MesGATA2_MesLHX9_Germ_Epi_Neuro_Immune_PV_Supp_Missing_Endo_FLeydig_CoelEpi	SOX10
Ensembl Genes	15088	FBN2	362	7.473501e-3	1.000000e+0	3.876517e-1	4.202298e+0	1.189825e+0	5	2.979778e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_MesLHX9_MesGATA2_Sertoli_Immune_PV_Epi_Endo_Supp_Neuro_Missing_FLeydig,testes_MesGATA2_MesLHX9_Immune_Sertoli_Epi_Germ_CoelEpi_PV_Missing_Supp_Neuro_FLeydig_Endo,testes_Sertoli_MesGATA2_PV_MesLHX9_Epi_Immune_Neuro_Endo_Germ_Supp_CoelEpi_Missing_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Endo_CoelEpi_Neuro_Immune_Supp_Missing_FLeydig_Eryth_Epi_PV,testes_Sertoli_MesLHX9_MesGATA2_Immune_Epi_PV_CoelEpi_Missing_Neuro_FLeydig_Endo_Eryth	FBN2
Ensembl Genes	18385	TJP2	363	7.476759e-3	1.000000e+0	3.867524e-1	7.661853e+0	3.915502e-1	3	9.805916e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_MesLHX9_Germ_Epi_MesGATA2_Missing_Supp_Neuro_FLeydig_Eryth_Endo,testes_Sertoli_MesGATA2_MesLHX9_Germ_Endo_Supp_Immune_Eryth_CoelEpi_Epi_Neuro_Missing_FLeydig_PV,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_Endo_Neuro_Supp_Epi_FLeydig_Missing_CoelEpi_PV	TJP2
Ensembl Genes	3419	RCOR2	364	7.508146e-3	1.000000e+0	3.873089e-1	1.564201e+1	1.278608e-1	2	3.202123e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_Endo_MesLHX9_Supp_Germ_MesGATA2_Missing_Neuro_Epi_CoelEpi_FLeydig_PV,testes_Sertoli_MesGATA2_MesLHX9_Germ_Immune_Neuro_Epi_Supp_Missing_Endo_FLeydig_CoelEpi_Eryth	RCOR2
Ensembl Genes	11742	JAG1	365	7.529914e-3	1.000000e+0	3.873677e-1	3.574615e+0	1.678502e+0	6	4.203612e-4	1.502630e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_Sertoli_MesLHX9_Immune_MesGATA2_CoelEpi_PV_Missing_Neuro_Supp_FLeydig_Epi,testes_Immune_Epi_Sertoli_MesGATA2_PV_MesLHX9_Endo_CoelEpi_Germ_Neuro_Missing_Supp_Eryth_FLeydig,testes_Immune_Sertoli_MesLHX9_MesGATA2_PV_Germ_Epi_Endo_Neuro_Supp_Missing_FLeydig_CoelEpi,testes_MesGATA2_MesLHX9_Immune_Sertoli_Epi_CoelEpi_Germ_Eryth_PV_Supp_FLeydig_Endo_Missing_Neuro,testes_Sertoli_MesLHX9_Neuro_Immune_MesGATA2_Supp_Endo_Epi_Missing_FLeydig_PV_CoelEpi,testes_Sertoli_PV_MesLHX9_Germ_Endo_Immune_MesGATA2_Missing_Neuro_Supp_Epi_CoelEpi_FLeydig	JAG1
Ensembl Genes	12647	TMPRSS6	366	7.845465e-3	1.000000e+0	4.024981e-1	1.528709e+1	1.308294e-1	2	3.276468e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesGATA2_Germ_MesLHX9_Epi_Supp_PV_Immune_Neuro_Missing_FLeydig_Endo_CoelEpi,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_Epi_PV_Neuro_Missing_FLeydig_Supp_Endo	TMPRSS6
Ensembl Genes	17769	LYN	367	7.985747e-3	1.000000e+0	4.085787e-1	7.477831e+0	4.011859e-1	3	1.004723e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Immune_Sertoli_Neuro_Missing_FLeydig_Endo_PV_Eryth_Epi,testes_Sertoli_MesLHX9_MesGATA2_Immune_Epi_Germ_Endo_CoelEpi_PV_Neuro_Supp_Missing_FLeydig_Eryth,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_CoelEpi_Missing_Endo_Supp_Neuro_FLeydig_Epi_Eryth_PV	LYN
Ensembl Genes	744	NFIA	368	8.020474e-3	1.000000e+0	4.092403e-1	3.135851e+0	2.232249e+0	7	5.590406e-4	1.753068e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Sertoli_Epi_Supp_Neuro_Missing_Endo_Immune_FLeydig_CoelEpi,testes_MesGATA2_MesLHX9_Sertoli_Immune_Germ_Neuro_Supp_Missing_Endo_FLeydig,testes_MesLHX9_Immune_Sertoli_MesGATA2_Germ_Endo_PV_CoelEpi_Neuro_Missing_Supp_FLeydig,testes_MesLHX9_Sertoli_MesGATA2_Germ_PV_Neuro_Missing_FLeydig_Epi_Immune_Endo,testes_MesLHX9_Sertoli_MesGATA2_Immune_PV_Neuro_Missing_Epi_FLeydig_CoelEpi_Endo,testes_Sertoli_Immune_MesGATA2_MesLHX9_Missing_Neuro_Supp_CoelEpi_Epi,testes_Sertoli_MesLHX9_Immune_Missing_PV_Neuro_Endo_MesGATA2_FLeydig	NFIA
Ensembl Genes	17497	ANGPT2	369	8.030474e-3	1.000000e+0	4.086401e-1	7.462408e+0	4.020150e-1	3	1.006799e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_Sertoli_MesLHX9_Immune_Epi_Germ_PV_Supp_Neuro_Missing_Endo_FLeydig,testes_Sertoli_MesGATA2_MesLHX9_Immune_Germ_PV_Endo_Neuro_Missing_Supp_FLeydig,testes_Sertoli_MesGATA2_MesLHX9_Immune_PV_Endo_Epi_Neuro_Eryth_Missing_Supp_CoelEpi_FLeydig	ANGPT2
Ensembl Genes	9956	SLC1A5	370	8.030987e-3	1.000000e+0	4.075617e-1	1.510148e+1	1.324373e-1	2	3.316738e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Immune_Germ_Sertoli_MesGATA2_PV_CoelEpi_Supp_FLeydig_Neuro_Missing_Epi_Endo,testes_Sertoli_Germ_MesGATA2_Missing_Neuro_MesLHX9_Supp_Endo_Immune_FLeydig_PV_Epi	SLC1A5
Ensembl Genes	7390	KCNG4	371	8.042500e-3	1.000000e+0	4.070459e-1	1.509018e+1	1.325366e-1	2	3.319223e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Endo_MesGATA2_Immune_Germ_Supp_Neuro_Missing_Eryth_Epi_FLeydig_PV_CoelEpi,testes_Sertoli_MesLHX9_Immune_MesGATA2_Germ_Endo_PV_Epi_FLeydig_Neuro_Missing_Supp_Eryth_CoelEpi	KCNG4
Ensembl Genes	12832	ENSG00000284194	372	8.122270e-3	1.000000e+0	4.099781e-1	1.226177e+2	8.155427e-3	1	2.042431e-6	2.504383e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_CoelEpi_MesLHX9_Immune_MesGATA2_Germ_Epi_Neuro_Endo_PV_Supp_Missing_FLeydig_Eryth	ENSG00000284194
Ensembl Genes	15345	MYOZ3	373	8.124724e-3	1.000000e+0	4.090025e-1	1.501013e+1	1.332434e-1	2	3.336924e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Epi_Immune_Sertoli_Germ_CoelEpi_Neuro_Supp_Missing_Endo_FLeydig_PV,testes_Sertoli_MesGATA2_MesLHX9_Immune_Germ_PV_Neuro_Missing_Supp_FLeydig_Endo_CoelEpi_Epi	MYOZ3
Ensembl Genes	18818	FAM163B	374	8.151369e-3	1.000000e+0	4.092467e-1	1.498445e+1	1.334717e-1	2	3.342643e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Endo_MesLHX9_MesGATA2_Epi_Immune_CoelEpi_Germ_Supp_PV_Neuro_FLeydig_Missing_Eryth,testes_Sertoli_MesLHX9_Immune_MesGATA2_Endo_Epi_PV_Germ_CoelEpi_Neuro_Supp_Missing_FLeydig	FAM163B
Ensembl Genes	12670	MICALL1	375	8.171856e-3	1.000000e+0	4.091812e-1	1.496479e+1	1.336471e-1	2	3.347034e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_Sertoli_MesLHX9_Endo_CoelEpi_Germ_Epi_Immune_Missing_PV_Neuro_FLeydig_Supp,testes_MesLHX9_Sertoli_Immune_MesGATA2_Endo_CoelEpi_Germ_PV_Neuro_Epi_FLeydig_Missing	MICALL1
Ensembl Genes	10481	POMC	376	8.229921e-3	1.000000e+0	4.109926e-1	7.395000e+0	4.056795e-1	3	1.015977e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_Sertoli_MesLHX9_Immune_Endo_Germ_Supp_PV_FLeydig_Neuro_Missing_Epi_CoelEpi,testes_Sertoli_MesGATA2_MesLHX9_Germ_Epi_Immune_Endo_PV_Neuro_Missing_Supp_FLeydig,testes_Sertoli_MesLHX9_Missing_Neuro_Supp_Epi_MesGATA2_FLeydig_Endo_Immune_PV	POMC
Ensembl Genes	10309	USP29	377	8.230815e-3	1.000000e+0	4.099470e-1	7.394703e+0	4.056958e-1	3	1.016018e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Epi_Germ_Immune_Sertoli_CoelEpi_Endo_Neuro_Missing_FLeydig_Supp,testes_MesGATA2_MesLHX9_Immune_Sertoli_Germ_CoelEpi_Neuro_Supp_Missing_FLeydig_Epi_PV_Endo,testes_MesLHX9_MesGATA2_Immune_Germ_Sertoli_Endo_Missing_Neuro_Supp_PV_FLeydig_CoelEpi	USP29
Ensembl Genes	18781	PLPP7	378	8.234989e-3	1.000000e+0	4.090698e-1	7.393316e+0	4.057719e-1	3	1.016208e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Endo_Immune_MesLHX9_MesGATA2_Germ_Missing_FLeydig_Neuro_Supp_Eryth_CoelEpi_PV,testes_Sertoli_Germ_Epi_FLeydig_MesLHX9_Neuro_Supp_Eryth_Missing_MesGATA2_Endo_PV,testes_Sertoli_MesLHX9_Germ_Immune_MesGATA2_Missing_Endo_Supp_Neuro_CoelEpi_PV	PLPP7
Ensembl Genes	12900	VGLL4	379	8.252728e-3	1.000000e+0	4.088693e-1	5.141591e+0	7.779693e-1	4	1.948333e-4	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Immune_Sertoli_Neuro_Endo_PV_Germ_Missing_Epi_FLeydig_CoelEpi,testes_Sertoli_MesGATA2_MesLHX9_Immune_CoelEpi_Germ_PV_Epi_Supp_Neuro_Endo_Missing_FLeydig,testes_Sertoli_MesGATA2_MesLHX9_Neuro_Immune_Supp_Endo_PV_FLeydig_Missing_CoelEpi_Epi,testes_Sertoli_MesLHX9_Missing_MesGATA2_Supp_Neuro_FLeydig_Eryth_Endo_Epi_Immune	VGLL4
Ensembl Genes	1909	AGT	380	8.262179e-3	1.000000e+0	4.082604e-1	1.487899e+1	1.344178e-1	2	3.366335e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Sertoli_Immune_Supp_Epi_Neuro_Missing_Endo_PV_Eryth_FLeydig_CoelEpi,testes_Sertoli_MesGATA2_MesLHX9_Germ_PV_Immune_Epi_Missing_Neuro_Supp_FLeydig_Endo_CoelEpi	AGT
Ensembl Genes	4876	TRPV4	381	8.391276e-3	1.000000e+0	4.135512e-1	7.342037e+0	4.086059e-1	3	1.023306e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Sertoli_Immune_Germ_PV_Neuro_Epi_Supp_Endo_Missing_FLeydig,testes_Sertoli_MesGATA2_Immune_MesLHX9_Neuro_Germ_Supp_Missing_FLeydig_Endo_Epi_CoelEpi_PV,testes_Sertoli_MesGATA2_MesLHX9_Immune_PV_Epi_Eryth_Germ_Neuro_Missing_Supp_FLeydig_Endo_CoelEpi	TRPV4
Ensembl Genes	17692	BRF2	382	8.472094e-3	1.000000e+0	4.164411e-1	1.468491e+1	1.361943e-1	2	3.410826e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Immune_Endo_Sertoli_Germ_PV_CoelEpi_Epi_Neuro_Missing_Supp_FLeydig_Eryth,testes_Sertoli_MesGATA2_MesLHX9_Germ_Endo_Immune_CoelEpi_Epi_Supp_PV_Neuro_FLeydig_Missing_Eryth	BRF2
Ensembl Genes	12890	IRAK2	383	8.604358e-3	1.000000e+0	4.218382e-1	1.456628e+1	1.373034e-1	2	3.438603e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Epi_Endo_MesGATA2_MesLHX9_PV_Immune_CoelEpi_Neuro_Missing_FLeydig_Supp,testes_Sertoli_Immune_MesGATA2_Germ_MesLHX9_Neuro_Supp_FLeydig_Endo_Missing_Epi	IRAK2
Ensembl Genes	17119	TRIM56	384	8.604683e-3	1.000000e+0	4.207556e-1	1.456599e+1	1.373061e-1	2	3.438671e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Endo_MesLHX9_Immune_MesGATA2_PV_Germ_Missing_Neuro_FLeydig_Supp_Epi_CoelEpi,testes_Sertoli_MesGATA2_Immune_Missing_MesLHX9_Supp_Neuro_Eryth_FLeydig_Endo	TRIM56
Ensembl Genes	8494	TMEM94	385	8.608099e-3	1.000000e+0	4.198293e-1	1.456296e+1	1.373347e-1	2	3.439386e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Endo_Germ_MesGATA2_Immune_Epi_Missing_Neuro_Supp_FLeydig_PV,testes_Sertoli_MesLHX9_PV_MesGATA2_Immune_CoelEpi_FLeydig_Endo_Supp_Missing	TMEM94
Ensembl Genes	5228	LRCH1	386	8.626635e-3	1.000000e+0	4.196433e-1	5.074852e+0	7.882003e-1	4	1.973955e-4	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_MesLHX9_MesGATA2_Sertoli_Immune_Supp_PV_Germ_Endo_Neuro_Missing_Epi_FLeydig,testes_MesGATA2_MesLHX9_Immune_Endo_Epi_PV_Sertoli_Germ_CoelEpi_Supp_Missing_Neuro_FLeydig_Eryth,testes_MesLHX9_Sertoli_Immune_Germ_MesGATA2_PV_Eryth_Endo_Supp_Neuro_Missing_Epi_CoelEpi_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_PV_Supp_Neuro_Epi_FLeydig_Missing_Endo_CoelEpi	LRCH1
Ensembl Genes	7082	SHCBP1	387	8.645942e-3	1.000000e+0	4.194957e-1	7.261144e+0	4.131580e-1	3	1.034706e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Immune_MesGATA2_Endo_Germ_PV_Supp_Epi_CoelEpi_Neuro_FLeydig_Missing_Eryth,testes_Sertoli_MesLHX9_Immune_MesGATA2_Germ_Endo_PV_Neuro_Missing_FLeydig_Supp_Epi_CoelEpi,testes_Sertoli_MesLHX9_Immune_Neuro_CoelEpi_Germ_Endo_MesGATA2_PV_Missing_Epi_Supp_FLeydig_Eryth	SHCBP1
Ensembl Genes	699	MAGOH	388	8.666593e-3	1.000000e+0	4.194140e-1	1.451140e+1	1.378226e-1	2	3.451606e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_CoelEpi_Epi_Missing_MesGATA2_MesLHX9_Neuro_Supp_FLeydig_Endo_PV_Immune,testes_Sertoli_MesGATA2_MesLHX9_Immune_Endo_Germ_Epi_CoelEpi_Neuro_PV_Supp_Missing_FLeydig_Eryth	MAGOH
Ensembl Genes	11951	L3MBTL1	389	8.738201e-3	1.000000e+0	4.217923e-1	1.444899e+1	1.384180e-1	2	3.466516e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesGATA2_Immune_MesLHX9_CoelEpi_Germ_Eryth_Epi_PV_Neuro_Endo_Supp_FLeydig_Missing,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_Endo_Epi_Supp_PV_CoelEpi_Neuro_Missing_Eryth_FLeydig	L3MBTL1
Ensembl Genes	12448	RTL10	390	8.795449e-3	1.000000e+0	4.234670e-1	1.439964e+1	1.388924e-1	2	3.478396e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_CoelEpi_MesLHX9_Germ_Immune_MesGATA2_Epi_PV_Supp_Endo_Missing_Neuro_FLeydig,testes_Sertoli_Endo_MesLHX9_Germ_Immune_MesGATA2_Epi_Supp_PV_CoelEpi_Neuro_FLeydig_Missing	RTL10
Ensembl Genes	15176	EGR1	391	8.811884e-3	1.000000e+0	4.231733e-1	1.438556e+1	1.390283e-1	2	3.481800e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesGATA2_Germ_Endo_Immune_Epi_Missing_PV_FLeydig_Neuro_Supp_MesLHX9_CoelEpi_Eryth,testes_Sertoli_MesGATA2_MesLHX9_Germ_CoelEpi_Endo_Immune_FLeydig_Epi_Neuro_Missing_Supp_Eryth	EGR1
Ensembl Genes	12606	DEPDC5	392	8.821577e-3	1.000000e+0	4.225580e-1	7.207179e+0	4.162516e-1	3	1.042453e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Sertoli_Neuro_Germ_PV_Immune_Supp_FLeydig_Missing_Epi_Endo_CoelEpi,testes_MesLHX9_MesGATA2_Germ_Sertoli_Endo_Eryth_Supp_Immune_CoelEpi_PV_Neuro_Missing_FLeydig_Epi,testes_Sertoli_MesGATA2_MesLHX9_Immune_Endo_PV_Germ_Eryth_Supp_Epi_Neuro_Missing_FLeydig	DEPDC5
Ensembl Genes	14640	HELT	393	8.835789e-3	1.000000e+0	4.221619e-1	7.202875e+0	4.165004e-1	3	1.043076e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Sertoli_Immune_CoelEpi_Missing_Endo_Neuro_Supp_Epi_PV_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_PV_Immune_Epi_Germ_FLeydig_Endo_Neuro_Supp_Missing_CoelEpi,testes_Sertoli_MesLHX9_PV_Immune_MesGATA2_Supp_Neuro_Endo_Missing_CoelEpi_FLeydig	HELT
Ensembl Genes	25	CPTP	394	8.859462e-3	1.000000e+0	4.222186e-1	1.123731e+2	8.898930e-3	1	2.228633e-6	2.504383e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_CoelEpi_MesLHX9_MesGATA2_Germ_Immune_Neuro_Endo_Epi_PV_Eryth_Missing_Supp_FLeydig	CPTP
Ensembl Genes	6594	ALDH1A3	395	8.878740e-3	1.000000e+0	4.220661e-1	7.189922e+0	4.172507e-1	3	1.044955e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_MesGATA2_MesLHX9_Epi_Sertoli_PV_Endo_Neuro_Supp_Eryth_Immune_Missing_FLeydig,testes_MesLHX9_Epi_MesGATA2_Sertoli_Immune_Neuro_Supp_Endo_Missing_PV_FLeydig,testes_MesLHX9_MesGATA2_Sertoli_Immune_PV_Neuro_Supp_Missing_FLeydig_Epi	ALDH1A3
Ensembl Genes	1502	ILDR2	396	8.893769e-3	1.000000e+0	4.217129e-1	1.431600e+1	1.397038e-1	2	3.498718e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_MesLHX9_PV_Germ_MesGATA2_Neuro_Missing_Supp_Endo_Epi,testes_Sertoli_Missing_MesGATA2_Supp_Neuro_Endo_MesLHX9_FLeydig_Epi	ILDR2
Ensembl Genes	487	AGO4	397	8.976326e-3	1.000000e+0	4.245553e-1	1.424683e+1	1.403821e-1	2	3.515705e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Epi_Sertoli_MesLHX9_MesGATA2_CoelEpi_Missing_Supp_Neuro_FLeydig_PV_Endo,testes_Sertoli_MesLHX9_MesGATA2_Neuro_Endo_Missing_Supp_Epi	AGO4
Ensembl Genes	2838	TH	398	9.053235e-3	1.000000e+0	4.271171e-1	1.418325e+1	1.410114e-1	2	3.531465e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_CoelEpi_Endo_MesLHX9_MesGATA2_PV_Germ_Neuro_Immune_Epi_Supp_FLeydig_Missing_Eryth,testes_Sertoli_MesGATA2_MesLHX9_Immune_CoelEpi_Germ_Neuro_Missing_Epi_Supp_Endo_FLeydig_PV	TH
Ensembl Genes	16832	CCM2	399	9.065389e-3	1.000000e+0	4.266186e-1	1.417328e+1	1.411106e-1	2	3.533950e-5	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesGATA2_Germ_MesLHX9_Neuro_Supp_Missing_CoelEpi_Endo_Epi_PV_FLeydig,testes_Sertoli_MesGATA2_MesLHX9_Germ_PV_Missing_Endo_Neuro_Supp_Eryth_Immune_Epi_CoelEpi_FLeydig	CCM2
Ensembl Genes	13888	TFRC	400	9.103237e-3	1.000000e+0	4.273287e-1	7.123554e+0	4.211381e-1	3	1.054691e-4	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Epi_Sertoli_Immune_Neuro_Germ_MesGATA2_Supp_PV_CoelEpi_Missing_Endo_FLeydig,testes_Sertoli_Immune_Germ_MesLHX9_Endo_PV_MesGATA2_Neuro_Supp_Missing_Epi_FLeydig_CoelEpi,testes_Sertoli_Immune_Neuro_Germ_MesGATA2_MesLHX9_Epi_Endo_Eryth_Missing_Supp_CoelEpi_FLeydig	TFRC
